10.0 0.026024389792102812 
18.329807108324356 0.0491602337387344 
33.59818286283781 0.09059714112082805 
61.58482110660264 0.1625421067795607 
112.88378916846884 0.28084159394836455 
206.913808111479 0.45803988175136445 
379.26901907322497 0.683498938687762 
695.1927961775606 0.8979776880622539 
1274.2749857031336 1.0 
2335.7214690901214 0.920229114720758 
4281.332398719392 0.6937458369484805 
7847.5997035146065 0.43007724555831667 
14384.498882876629 0.22126304241951777 
26366.508987303554 0.09613900938940106 
48329.30238571752 0.036416535128866695 
88586.67904100832 0.012549141516994473 
162377.67391887208 0.004081219543877381 
297635.14416313195 0.001284121075974642 
545559.4781168514 0.0003956887307200253 
1000000.0 0.0001203682673762765 
